iter	Logloss
2924	0.2776524384
2925	0.2776298022
2926	0.2776065003
2927	0.2775862376
2928	0.277562844
2929	0.2775388226
2930	0.277505152
2931	0.2774810357
2932	0.2774569828
2933	0.2774344959
2934	0.2774224438
2935	0.277399779
2936	0.2773762141
2937	0.2773570178
2938	0.2773355441
2939	0.2773124805
2940	0.2772865699
2941	0.2772641391
2942	0.2772502957
2943	0.2772267354
2944	0.2772078469
2945	0.2771841779
2946	0.2771608036
2947	0.2771339795
2948	0.2771106421
2949	0.2770882328
2950	0.2770634345
2951	0.2770472982
2952	0.2770265051
2953	0.2770059343
2954	0.2769805239
2955	0.2769622887
2956	0.2769381566
2957	0.2769108531
2958	0.2768817645
2959	0.2768620712
2960	0.2768361112
2961	0.2768134114
2962	0.2767858385
2963	0.2767682263
2964	0.2767448099
2965	0.2767241628
2966	0.2767011188
2967	0.2766775463
2968	0.2766547019
2969	0.2766328287
2970	0.2766088365
2971	0.2765852027
2972	0.2765590269
2973	0.2765375141
2974	0.2765136824
2975	0.2764904722
2976	0.2764688279
2977	0.2764456789
2978	0.2764193788
2979	0.2763942885
2980	0.2763757291
2981	0.2763525541
2982	0.2763284043
2983	0.276305518
2984	0.276285687
2985	0.2762672729
2986	0.276242341
2987	0.276219584
2988	0.2762008527
2989	0.2761703441
2990	0.2761466406
2991	0.2761247471
2992	0.2761014081
2993	0.2760815555
2994	0.27605814
2995	0.2760356414
2996	0.2760154251
2997	0.2759989071
2998	0.2759737367
2999	0.2759551912
3000	0.2759424788
3001	0.2759164441
3002	0.2758921834
3003	0.275867295
3004	0.275848182
3005	0.2758264514
3006	0.2757999346
3007	0.2757793339
3008	0.2757515405
3009	0.2757351608
3010	0.2757122026
3011	0.2756915171
3012	0.2756658089
3013	0.2756482464
3014	0.2756198706
3015	0.2755974198
3016	0.2755721828
3017	0.2755463059
3018	0.2755274917
3019	0.2755160304
3020	0.275488566
3021	0.275462339
3022	0.2754399083
3023	0.2754166913
3024	0.2753912163
3025	0.2753627891
3026	0.2753387761
3027	0.2753202288
3028	0.2753009144
3029	0.2752768812
3030	0.2752552011
3031	0.2752294957
3032	0.275206895
3033	0.2751873672
3034	0.2751717656
3035	0.2751484888
3036	0.2751245134
3037	0.2750954936
3038	0.2750699232
3039	0.275050596
3040	0.2750286193
3041	0.2750090764
3042	0.2749803665
3043	0.274961851
3044	0.2749293792
3045	0.2749084902
3046	0.2748830943
3047	0.2748549219
3048	0.2748316525
3049	0.2748077089
3050	0.274791415
3051	0.2747695666
3052	0.2747427731
3053	0.2747180637
3054	0.2746930389
3055	0.2746709492
3056	0.274648886
3057	0.2746264802
3058	0.2746062953
3059	0.2745943015
3060	0.2745755551
3061	0.27455403
3062	0.2745336214
3063	0.2745111942
3064	0.2744905382
3065	0.2744719532
3066	0.2744566302
3067	0.2744345546
3068	0.2744106295
3069	0.2743891983
3070	0.2743649195
3071	0.274343126
3072	0.2743272421
3073	0.2742984311
3074	0.274275625
3075	0.2742563044
3076	0.2742312846
3077	0.2742110891
3078	0.2741939725
3079	0.2741720516
3080	0.2741517173
3081	0.2741257709
3082	0.2741073873
3083	0.2740881715
3084	0.2740701885
3085	0.2740469014
3086	0.2740219624
3087	0.2740033189
3088	0.273987125
3089	0.2739700166
3090	0.2739524953
3091	0.2739305856
3092	0.2739122252
3093	0.2738900591
3094	0.2738692122
3095	0.2738402794
3096	0.2738150982
3097	0.2737943784
3098	0.2737731509
3099	0.2737476377
3100	0.2737264911
3101	0.2737054966
3102	0.2736842323
3103	0.2736581377
3104	0.2736423082
3105	0.2736220973
3106	0.2735968565
3107	0.2735799993
3108	0.2735630431
3109	0.2735415451
3110	0.2735253473
3111	0.2735025671
3112	0.2734791487
3113	0.2734562462
3114	0.2734347306
3115	0.2734150123
3116	0.2733910716
3117	0.2733741906
3118	0.2733454205
3119	0.2733204065
3120	0.2732976591
3121	0.2732823866
3122	0.2732671366
3123	0.2732474632
3124	0.2732293568
3125	0.2732173953
3126	0.2731963662
3127	0.2731747776
3128	0.2731591484
3129	0.2731425666
3130	0.2731225929
3131	0.2731046176
3132	0.2730775729
3133	0.2730638309
3134	0.2730447379
3135	0.2730233711
3136	0.2730020648
3137	0.2729794139
3138	0.2729573345
3139	0.2729375909
3140	0.272918183
3141	0.2728926648
3142	0.2728735165
3143	0.2728521947
3144	0.272827453
3145	0.2728056904
3146	0.2727853347
3147	0.2727618379
3148	0.2727411376
3149	0.272723692
3150	0.2727067455
3151	0.2726852161
3152	0.2726617492
3153	0.2726439899
3154	0.2726189993
3155	0.2726022136
3156	0.272577861
3157	0.2725590404
3158	0.2725452375
3159	0.272525127
3160	0.2725008762
3161	0.2724829486
3162	0.2724656302
3163	0.2724492404
3164	0.2724258444
3165	0.2724083734
3166	0.2723864948
3167	0.2723664571
3168	0.2723482167
3169	0.2723337422
3170	0.2723104398
3171	0.2722897052
3172	0.2722708427
3173	0.2722481868
3174	0.2722251945
3175	0.2722016073
3176	0.272182411
3177	0.2721580735
3178	0.2721451551
3179	0.2721294953
3180	0.2721083252
3181	0.2720847614
3182	0.2720619839
3183	0.2720403649
3184	0.2720246297
3185	0.2720013279
3186	0.2719799398
3187	0.2719621451
3188	0.2719406149
3189	0.271920594
3190	0.2719005231
3191	0.2718775492
3192	0.2718554805
3193	0.2718292449
3194	0.2718121406
3195	0.2717944209
3196	0.2717762364
3197	0.2717496836
3198	0.2717225259
3199	0.2716977747
3200	0.2716807321
3201	0.2716579712
3202	0.2716436989
3203	0.27162485
3204	0.2716040738
3205	0.2715779591
3206	0.2715677438
3207	0.2715535378
3208	0.2715357252
3209	0.2715198453
3210	0.2715028456
3211	0.2714872721
3212	0.2714710321
3213	0.2714480484
3214	0.2714234152
3215	0.2714053194
3216	0.2713853447
3217	0.271365021
3218	0.2713402406
3219	0.2713196588
3220	0.2712950919
3221	0.2712732608
3222	0.2712538228
3223	0.2712326468
3224	0.2712188181
3225	0.2711981602
3226	0.2711735859
3227	0.2711547148
3228	0.2711323787
3229	0.2711114009
3230	0.2710932478
3231	0.2710746779
3232	0.2710600399
3233	0.2710411649
3234	0.2710246524
3235	0.2710080851
3236	0.2709856648
3237	0.2709687709
3238	0.2709530976
3239	0.2709344816
3240	0.270915335
3241	0.2708907657
3242	0.2708684946
3243	0.2708526341
3244	0.2708315509
3245	0.2708079715
3246	0.2707916124
3247	0.2707761254
3248	0.2707546963
3249	0.2707396602
3250	0.2707235119
3251	0.2707081235
3252	0.2706872017
3253	0.2706664873
3254	0.2706476164
3255	0.2706235556
3256	0.2706029061
3257	0.2705833477
3258	0.2705603432
3259	0.2705387298
3260	0.2705172059
3261	0.2705014979
3262	0.2704891733
3263	0.2704680945
3264	0.2704511873
3265	0.2704297987
3266	0.2704109729
3267	0.2703909718
3268	0.2703732668
3269	0.2703569511
3270	0.2703368129
3271	0.2703218284
3272	0.2703028632
3273	0.2702907565
3274	0.270273204
3275	0.2702489106
3276	0.2702267804
3277	0.270209444
3278	0.2701927118
3279	0.2701765847
3280	0.2701587801
3281	0.2701412803
3282	0.2701298834
3283	0.270113498
3284	0.270093759
3285	0.2700760241
3286	0.2700596992
3287	0.2700399125
3288	0.2700179778
3289	0.2699970783
3290	0.2699795537
3291	0.2699616175
3292	0.2699468706
3293	0.2699273361
3294	0.2699108472
3295	0.2698945127
3296	0.2698750592
3297	0.2698584207
3298	0.2698337183
3299	0.2698176041
3300	0.2698037547
3301	0.2697838576
3302	0.2697648988
3303	0.2697478228
3304	0.2697341033
3305	0.2697191704
3306	0.2697004335
3307	0.2696830329
3308	0.2696623372
3309	0.2696471868
3310	0.2696284208
3311	0.2696088238
3312	0.2695901847
3313	0.2695783533
3314	0.2695594404
3315	0.2695410747
3316	0.269524437
3317	0.2695053294
3318	0.2694883828
3319	0.2694713716
3320	0.2694543885
3321	0.269433562
3322	0.2694108271
3323	0.269390564
3324	0.2693744635
3325	0.2693567644
3326	0.2693382225
3327	0.2693231352
3328	0.2693024186
3329	0.2692873551
3330	0.2692704755
3331	0.2692524428
3332	0.2692371813
3333	0.2692105694
3334	0.2691950879
3335	0.269175145
3336	0.269160419
3337	0.26914189
3338	0.2691221332
3339	0.2691017437
3340	0.2690907182
3341	0.2690696216
3342	0.2690520685
3343	0.2690398618
3344	0.2690238498
3345	0.2690051524
3346	0.268986565
3347	0.2689669192
3348	0.2689473941
3349	0.2689327077
3350	0.2689159405
3351	0.2689010116
3352	0.2688798779
3353	0.2688608357
3354	0.2688402776
3355	0.2688243531
3356	0.2688013409
3357	0.2687860057
3358	0.2687684478
3359	0.2687527033
3360	0.2687366473
3361	0.2687218313
3362	0.2687023845
3363	0.2686855987
3364	0.2686682494
3365	0.2686520716
3366	0.2686370133
3367	0.2686221016
3368	0.2686050706
3369	0.2685861278
3370	0.2685662065
3371	0.2685528653
3372	0.2685341982
3373	0.2685201962
3374	0.2685042094
3375	0.2684887941
3376	0.2684723234
3377	0.2684552153
3378	0.2684343233
3379	0.2684167001
3380	0.2684005048
3381	0.2683827814
3382	0.2683668408
3383	0.2683485523
3384	0.2683353399
3385	0.2683121758
3386	0.2682879084
3387	0.2682699363
3388	0.2682507467
3389	0.2682297139
3390	0.2682088716
3391	0.2681922435
3392	0.268174216
3393	0.2681563138
3394	0.2681408465
3395	0.2681208151
3396	0.2681039955
3397	0.2680870348
3398	0.2680694664
3399	0.2680553229
3400	0.2680379172
3401	0.2680222577
3402	0.2680114851
3403	0.2679917657
3404	0.2679702618
3405	0.2679516201
3406	0.2679381661
3407	0.2679224655
3408	0.2679041114
3409	0.2678859003
3410	0.2678693501
3411	0.267858772
3412	0.2678383631
3413	0.2678219282
3414	0.2678023227
3415	0.2677858433
3416	0.2677682897
3417	0.267752405
3418	0.2677354137
3419	0.2677205417
3420	0.2677025966
3421	0.2676802
3422	0.2676619377
3423	0.2676406652
3424	0.2676254012
3425	0.2676100746
3426	0.2675869857
3427	0.2675755999
3428	0.2675544544
3429	0.2675412595
3430	0.2675200198
3431	0.2675048978
3432	0.2674922179
3433	0.2674778203
3434	0.2674641694
3435	0.2674485101
3436	0.2674307005
3437	0.2674131786
3438	0.2673944256
3439	0.2673743123
3440	0.2673601261
3441	0.2673422461
3442	0.2673265664
3443	0.2673127731
3444	0.2673010185
3445	0.2672817636
3446	0.2672653679
3447	0.2672498699
3448	0.2672301035
3449	0.267204953
3450	0.267182542
3451	0.267162313
3452	0.2671458993
3453	0.2671324355
3454	0.2671123195
3455	0.2670929322
3456	0.2670773366
3457	0.2670623998
3458	0.2670463579
3459	0.2670356911
3460	0.2670180671
3461	0.2670028166
3462	0.2669878035
3463	0.2669736824
3464	0.2669600498
3465	0.2669413936
3466	0.2669256448
3467	0.2669051376
3468	0.2668910556
3469	0.2668710196
3470	0.2668491946
3471	0.2668380888
3472	0.2668200799
3473	0.2668048374
3474	0.266786773
3475	0.2667762924
3476	0.2667644412
3477	0.2667459962
3478	0.2667329987
3479	0.2667176656
3480	0.2667047829
3481	0.2666851337
3482	0.2666749017
3483	0.2666538146
3484	0.2666377661
3485	0.2666240359
3486	0.2666066379
3487	0.2665981904
3488	0.2665859249
3489	0.2665641945
3490	0.2665486991
3491	0.2665294291
3492	0.2665154153
3493	0.2664972843
3494	0.2664801697
3495	0.2664670265
3496	0.2664501979
3497	0.2664405905
3498	0.2664193519
3499	0.2664065642
3500	0.2663926101
3501	0.2663760875
3502	0.2663620891
3503	0.266343565
3504	0.2663278813
3505	0.2663113048
3506	0.2662971237
3507	0.2662824961
3508	0.2662663726
3509	0.2662512521
3510	0.2662373452
3511	0.2662236647
3512	0.2662067646
3513	0.2661970595
3514	0.2661871081
3515	0.2661760456
3516	0.266161873
3517	0.2661492611
3518	0.2661313045
3519	0.2661167767
3520	0.2660985037
3521	0.2660850179
3522	0.2660715062
3523	0.2660559225
3524	0.26604467
3525	0.2660301057
3526	0.2660144595
3527	0.2659977746
3528	0.2659849288
3529	0.2659672479
3530	0.2659495888
3531	0.2659326025
3532	0.2659103106
3533	0.2658931826
3534	0.2658830419
3535	0.2658662069
3536	0.2658490958
3537	0.2658342776
3538	0.2658159671
3539	0.2658021302
3540	0.2657884668
3541	0.2657745723
3542	0.2657583269
3543	0.2657408837
3544	0.2657231314
3545	0.2657060102
3546	0.2656908032
3547	0.2656744723
3548	0.2656570261
3549	0.2656364982
3550	0.265626733
3551	0.2656063026
3552	0.2655883264
3553	0.2655722076
3554	0.2655523161
3555	0.265539826
3556	0.2655255841
3557	0.2655107312
3558	0.2654959577
3559	0.2654837623
3560	0.2654656119
3561	0.2654509764
3562	0.2654370638
3563	0.2654193431
3564	0.2654104292
3565	0.2653918725
3566	0.2653834707
3567	0.2653675547
3568	0.2653552668
3569	0.2653384607
3570	0.2653268603
3571	0.2653118448
3572	0.2652956467
3573	0.2652837236
3574	0.265271214
3575	0.2652587157
3576	0.2652467079
3577	0.2652346648
3578	0.2652243645
3579	0.2652112035
3580	0.2651923336
3581	0.2651721303
3582	0.265152606
3583	0.2651395577
3584	0.2651206391
3585	0.2651012476
3586	0.2650895702
3587	0.2650732901
3588	0.2650575247
3589	0.2650396862
3590	0.2650270796
3591	0.2650082659
3592	0.2649967881
3593	0.264983814
3594	0.2649689286
3595	0.2649573211
3596	0.2649432703
3597	0.2649304438
3598	0.2649146385
3599	0.2648947031
3600	0.2648727041
3601	0.2648552985
3602	0.2648444925
3603	0.2648307294
3604	0.2648142982
3605	0.2647978432
3606	0.2647827383
3607	0.2647693476
3608	0.2647575795
3609	0.2647436585
3610	0.2647262675
3611	0.2647140448
3612	0.2646939852
3613	0.2646745294
3614	0.2646595311
3615	0.2646390921
3616	0.2646239183
3617	0.2646084502
3618	0.2645954554
3619	0.2645788458
3620	0.2645729264
3621	0.2645650968
3622	0.2645457955
3623	0.2645304744
3624	0.2645170094
3625	0.2645069285
3626	0.2644955979
3627	0.2644791322
3628	0.2644625941
3629	0.2644476309
3630	0.2644354777
3631	0.2644197897
3632	0.2644045434
3633	0.2643861866
3634	0.2643724407
3635	0.2643534483
3636	0.2643336479
3637	0.2643146682
3638	0.2642996369
3639	0.2642880911
3640	0.2642686589
3641	0.2642563699
3642	0.2642420574
3643	0.264227716
3644	0.2642110951
3645	0.2641972926
3646	0.2641770208
3647	0.2641618679
3648	0.2641454515
3649	0.2641294928
3650	0.2641125138
3651	0.2641026495
3652	0.2640835875
3653	0.2640707951
3654	0.2640531569
3655	0.2640413921
3656	0.2640326372
3657	0.2640197536
3658	0.2640119783
3659	0.2639927717
3660	0.2639795003
3661	0.2639674582
3662	0.2639550008
3663	0.2639404957
3664	0.2639265604
3665	0.2639120504
3666	0.2639013428
3667	0.263883603
3668	0.2638716734
3669	0.2638522651
3670	0.2638369162
3671	0.2638187447
3672	0.2638061869
3673	0.2637905484
3674	0.2637762992
3675	0.2637642913
3676	0.263751965
3677	0.263736788
3678	0.2637210095
3679	0.2637095387
3680	0.2636951236
3681	0.263684187
3682	0.2636728602
3683	0.2636531645
3684	0.2636351589
3685	0.2636183461
3686	0.2636045962
3687	0.263590935
3688	0.2635764309
3689	0.263565832
3690	0.2635479356
3691	0.2635367326
3692	0.2635240481
3693	0.2635113936
3694	0.2634997405
3695	0.2634904509
3696	0.2634778069
3697	0.2634597999
3698	0.2634457405
3699	0.2634340037
3700	0.2634224275
3701	0.2634105052
3702	0.263404149
3703	0.2633916103
3704	0.2633763334
3705	0.2633610501
3706	0.2633471126
3707	0.2633336943
3708	0.2633181588
3709	0.2633038886
3710	0.2632912817
3711	0.2632791726
3712	0.2632632345
3713	0.2632470661
3714	0.2632340373
3715	0.2632208397
3716	0.2632028535
3717	0.263194489
3718	0.2631792553
3719	0.263165398
3720	0.2631515842
3721	0.2631303788
3722	0.2631151587
3723	0.2631032603
3724	0.2630846352
3725	0.2630680885
3726	0.2630560071
3727	0.263043672
3728	0.2630276836
3729	0.2630154964
3730	0.2629970588
3731	0.2629793769
3732	0.2629641331
3733	0.2629493823
3734	0.2629390454
3735	0.2629243981
3736	0.2629078546
3737	0.2628967755
3738	0.2628835493
3739	0.26286905
3740	0.262857367
3741	0.2628414917
3742	0.2628295572
3743	0.2628110011
3744	0.2627957771
3745	0.2627786666
3746	0.2627623713
3747	0.2627459794
3748	0.2627315129
3749	0.2627149277
3750	0.2627023356
3751	0.2626872648
3752	0.2626690458
3753	0.262660988
3754	0.262651954
3755	0.2626368284
3756	0.2626234599
3757	0.2626111654
3758	0.2625976294
3759	0.2625798413
3760	0.2625722827
3761	0.2625591652
3762	0.2625476976
3763	0.2625296939
3764	0.262511945
3765	0.2624981938
3766	0.2624856246
3767	0.262474985
3768	0.2624587501
3769	0.2624481401
3770	0.2624391238
3771	0.2624245798
3772	0.2624093896
3773	0.2623931541
3774	0.2623774866
3775	0.2623653298
3776	0.2623573142
3777	0.2623404331
3778	0.2623240595
3779	0.2623117853
3780	0.2622956727
3781	0.2622858513
3782	0.2622719581
3783	0.2622600945
3784	0.2622471447
3785	0.2622364189
3786	0.2622215065
3787	0.2622083571
3788	0.2621946238
3789	0.2621854637
3790	0.2621753226
3791	0.2621649654
3792	0.2621532165
3793	0.2621393862
3794	0.2621278743
3795	0.2621147613
3796	0.2620994073
3797	0.2620840854
3798	0.2620710662
3799	0.2620593223
3800	0.2620438876
3801	0.2620312098
3802	0.2620157443
3803	0.2619987133
3804	0.2619842409
3805	0.2619656893
3806	0.2619501639
3807	0.2619423906
3808	0.2619271003
3809	0.261914971
3810	0.2619026535
3811	0.2618823188
3812	0.2618720338
3813	0.2618593465
3814	0.261844113
3815	0.2618318348
3816	0.2618165175
3817	0.2617999763
3818	0.2617837187
3819	0.2617711425
3820	0.2617612041
3821	0.2617447473
3822	0.2617349881
3823	0.261718296
3824	0.2617106338
3825	0.261703866
3826	0.2616886747
3827	0.2616788017
3828	0.2616670089
3829	0.2616513375
3830	0.2616323602
3831	0.2616139321
3832	0.2616018119
3833	0.2615881563
3834	0.2615734433
3835	0.2615618985
3836	0.2615479997
3837	0.2615319136
3838	0.2615208175
3839	0.2615066033
3840	0.2614897907
3841	0.2614791332
3842	0.2614658544
3843	0.2614512415
3844	0.2614400638
3845	0.2614215187
3846	0.2614095399
3847	0.2613973922
3848	0.2613759866
3849	0.2613601579
3850	0.2613498982
3851	0.2613377958
3852	0.2613255214
3853	0.2613134543
3854	0.2613039189
3855	0.2612869547
3856	0.2612737859
3857	0.2612608442
3858	0.2612482713
3859	0.2612330994
3860	0.2612152209
3861	0.2611974699
3862	0.261184806
3863	0.2611719892
3864	0.2611554994
3865	0.261144893
3866	0.2611260731
3867	0.2611158974
3868	0.261101972
3869	0.2610875642
3870	0.2610743978
3871	0.2610601657
3872	0.2610486564
3873	0.2610376632
3874	0.2610260925
3875	0.2610139304
3876	0.2610000777
3877	0.260986349
3878	0.2609799338
3879	0.2609700454
3880	0.2609572239
3881	0.2609464166
3882	0.2609317958
3883	0.2609144566
3884	0.2609035197
3885	0.2608871447
3886	0.2608747159
3887	0.2608598975
3888	0.2608491095
3889	0.2608327541
3890	0.2608193308
3891	0.2608069792
3892	0.2608003038
3893	0.260786898
3894	0.2607759376
3895	0.2607636775
3896	0.2607494042
3897	0.2607331957
3898	0.2607202951
3899	0.2607065698
3900	0.260692655
3901	0.2606785686
3902	0.2606762003
3903	0.2606596669
3904	0.2606475885
3905	0.2606332811
3906	0.2606199531
3907	0.2606114868
3908	0.2605994736
3909	0.260583517
3910	0.2605692689
3911	0.2605562638
3912	0.2605434232
3913	0.2605284261
3914	0.2605147971
3915	0.2605019834
3916	0.2604868997
3917	0.2604761417
3918	0.2604656171
3919	0.2604595324
3920	0.2604477345
3921	0.2604376971
3922	0.2604265701
3923	0.2604111166
3924	0.2603992593
3925	0.260392811
3926	0.2603796217
3927	0.2603631877
3928	0.2603532832
3929	0.2603404113
3930	0.2603279843
3931	0.2603164774
3932	0.2602945679
3933	0.2602818726
3934	0.2602707591
3935	0.2602595219
3936	0.2602387399
3937	0.2602250889
3938	0.2602139375
3939	0.2602071768
3940	0.2601928721
3941	0.2601807393
3942	0.2601684908
3943	0.2601548352
3944	0.2601441359
3945	0.2601264521
3946	0.2601128237
3947	0.2600975834
3948	0.2600886271
3949	0.2600717144
3950	0.2600602806
3951	0.2600457334
3952	0.2600334062
3953	0.2600246203
3954	0.2600150496
3955	0.2600035001
3956	0.2599880862
3957	0.2599828779
3958	0.2599720426
3959	0.2599517446
3960	0.2599399926
3961	0.2599234264
3962	0.2599121274
3963	0.2599014993
3964	0.2598867229
3965	0.259871784
3966	0.2598686709
3967	0.2598544681
3968	0.2598449937
3969	0.2598332159
3970	0.2598234534
3971	0.2598060175
3972	0.259795099
3973	0.2597835047
3974	0.25977198
3975	0.259759791
3976	0.2597479106
3977	0.2597368009
3978	0.2597260486
3979	0.2597143052
3980	0.2597039447
3981	0.2596894816
3982	0.2596778096
3983	0.2596651603
3984	0.2596537766
3985	0.2596435908
3986	0.2596325023
3987	0.2596178336
3988	0.2596008219
3989	0.2595903222
3990	0.2595736124
3991	0.2595607648
3992	0.2595497275
3993	0.2595309976
3994	0.2595186894
3995	0.2595084952
3996	0.2594974029
3997	0.2594820662
3998	0.2594742814
3999	0.2594647534
4000	0.259448188
4001	0.2594357234
4002	0.2594219649
4003	0.259412927
4004	0.2594038483
4005	0.2593917928
4006	0.2593807387
4007	0.2593693818
4008	0.2593581919
4009	0.2593456283
4010	0.2593377121
4011	0.2593255784
4012	0.2593148663
4013	0.2593038224
4014	0.2592893859
4015	0.2592754972
4016	0.2592635229
4017	0.2592508766
4018	0.2592393327
4019	0.2592225335
4020	0.2592105139
4021	0.2591959472
4022	0.2591797529
4023	0.2591651181
4024	0.2591509627
4025	0.2591408164
4026	0.2591315319
4027	0.2591214407
4028	0.2591092241
4029	0.2590936656
4030	0.2590820459
4031	0.2590672869
4032	0.2590604354
4033	0.2590500519
4034	0.2590396163
4035	0.2590295041
4036	0.2590173394
4037	0.2590063936
4038	0.258997053
4039	0.2589838245
4040	0.2589741702
4041	0.2589601839
4042	0.2589459541
4043	0.2589383402
4044	0.2589269868
4045	0.2589147031
4046	0.2589033526
4047	0.2588924853
4048	0.2588819287
4049	0.2588682842
4050	0.2588610507
4051	0.2588443062
4052	0.2588276015
4053	0.2588191784
4054	0.2588045065
4055	0.2587919039
4056	0.2587816417
4057	0.2587721415
4058	0.258760584
4059	0.2587464481
4060	0.25873794
4061	0.2587304618
4062	0.2587178383
4063	0.2587001774
4064	0.2586888895
4065	0.2586773488
4066	0.258660856
4067	0.258650781
4068	0.2586405371
4069	0.2586243121
4070	0.2586089555
4071	0.2586010667
4072	0.2585898456
4073	0.2585737046
4074	0.2585616611
4075	0.2585490191
4076	0.2585332356
4077	0.2585253038
4078	0.2585120313
4079	0.2585003967
4080	0.2584876041
4081	0.258476071
4082	0.2584623254
4083	0.2584501105
4084	0.2584402767
4085	0.2584310789
4086	0.2584174074
4087	0.2584060574
4088	0.2583956653
4089	0.2583856105
4090	0.2583763651
4091	0.258362526
4092	0.25835112
4093	0.2583417327
4094	0.258330491
4095	0.2583138083
4096	0.2583023016
4097	0.2582922398
4098	0.2582764091
4099	0.2582598395
4100	0.2582508171
4101	0.258238639
4102	0.258234963
4103	0.2582211163
4104	0.2582081966
4105	0.2581951981
4106	0.2581852525
4107	0.2581689092
4108	0.2581609596
4109	0.2581539739
4110	0.2581408674
4111	0.2581290364
4112	0.2581174815
4113	0.2581007372
4114	0.2580902031
4115	0.2580781588
4116	0.2580682585
4117	0.2580577191
4118	0.2580438231
4119	0.2580333994
4120	0.2580221026
4121	0.2580119764
4122	0.2580009781
4123	0.2579882652
4124	0.2579787744
4125	0.257959408
4126	0.2579464408
4127	0.2579343834
4128	0.257925624
4129	0.2579146584
4130	0.257902463
4131	0.2578898531
4132	0.2578802391
4133	0.257866251
4134	0.2578632304
4135	0.2578528823
4136	0.2578380216
4137	0.2578260122
4138	0.2578112743
4139	0.2577989172
4140	0.2577948587
4141	0.2577852463
4142	0.257771746
4143	0.2577602591
4144	0.2577482835
4145	0.2577365613
4146	0.2577255914
4147	0.257714675
4148	0.257703312
4149	0.2576929614
4150	0.2576745652
4151	0.2576657176
4152	0.2576561154
4153	0.2576453779
4154	0.2576347431
4155	0.2576203387
4156	0.2576077107
4157	0.2575958974
4158	0.2575833153
4159	0.2575740857
4160	0.2575618605
4161	0.2575523223
4162	0.2575410084
4163	0.2575297433
4164	0.2575194749
4165	0.2575092559
4166	0.2574929558
4167	0.2574818579
4168	0.2574692446
4169	0.2574589275
4170	0.2574429031
4171	0.2574294675
4172	0.257413371
4173	0.2574057071
4174	0.2573936169
4175	0.2573844468
4176	0.2573759075
4177	0.2573643072
4178	0.2573561782
4179	0.2573460558
4180	0.2573277343
4181	0.25731876
4182	0.2573078116
4183	0.2573014321
4184	0.2572887504
4185	0.2572739191
4186	0.2572580186
4187	0.2572449851
4188	0.2572305332
4189	0.2572125406
4190	0.2572048658
4191	0.2571952708
4192	0.257179892
4193	0.2571648459
4194	0.2571545306
4195	0.2571367303
4196	0.2571242716
4197	0.2571170727
4198	0.2571072676
4199	0.2570950919
4200	0.2570872495
4201	0.2570769327
4202	0.257066151
4203	0.2570568833
4204	0.2570537369
4205	0.2570434365
4206	0.2570324134
4207	0.2570175031
4208	0.2570125553
4209	0.2569999506
4210	0.2569873903
4211	0.2569792301
4212	0.2569676059
4213	0.256956304
4214	0.2569468403
4215	0.256937233
4216	0.2569254765
4217	0.2569142527
4218	0.2569014424
4219	0.2568934052
4220	0.2568827797
4221	0.2568725904
4222	0.2568638424
4223	0.2568516098
4224	0.2568401083
4225	0.2568269271
4226	0.2568111883
4227	0.2567999734
4228	0.2567871427
4229	0.2567773472
4230	0.2567647293
4231	0.2567553718
4232	0.2567444478
4233	0.2567332699
4234	0.2567208926
4235	0.2567118947
4236	0.2566981012
4237	0.2566891135
4238	0.2566804184
4239	0.2566665432
4240	0.2566557358
4241	0.256647922
4242	0.2566376161
4243	0.2566258967
4244	0.2566154362
4245	0.2565979932
4246	0.2565875841
4247	0.2565768863
4248	0.2565673051
4249	0.2565576265
4250	0.2565531718
4251	0.2565430893
4252	0.2565313947
4253	0.2565163992
4254	0.2565076014
4255	0.2564972639
4256	0.2564881797
4257	0.256481274
4258	0.2564695224
4259	0.2564615481
4260	0.2564510229
4261	0.256438068
4262	0.25642922
4263	0.2564137172
4264	0.256401112
4265	0.2563831355
4266	0.2563728019
4267	0.2563621847
4268	0.2563523999
4269	0.256342477
4270	0.256334862
4271	0.256326701
4272	0.2563160442
4273	0.2563083933
4274	0.2562954268
4275	0.2562843412
4276	0.2562756812
4277	0.2562648485
4278	0.2562573281
4279	0.2562507275
4280	0.2562402345
4281	0.2562308668
4282	0.2562186988
4283	0.2562038455
4284	0.2561912413
4285	0.2561825506
4286	0.2561739748
4287	0.2561633495
4288	0.2561504572
4289	0.2561379726
4290	0.256127879
4291	0.2561162905
4292	0.256107112
4293	0.2560982749
4294	0.2560827296
4295	0.2560716564
4296	0.256060916
4297	0.2560508138
4298	0.2560374433
4299	0.2560278378
4300	0.2560210967
4301	0.2560121143
4302	0.2559977906
4303	0.2559851777
4304	0.2559754588
4305	0.2559642161
4306	0.2559514153
4307	0.2559410567
4308	0.255929088
4309	0.2559183599
4310	0.2559068016
4311	0.2558986264
4312	0.2558898878
4313	0.255878913
4314	0.2558680334
4315	0.255859866
4316	0.2558485419
4317	0.2558385404
4318	0.2558262951
4319	0.2558099792
4320	0.2558018361
4321	0.2557871871
4322	0.2557781709
4323	0.2557661002
4324	0.2557533241
4325	0.255743208
4326	0.2557358067
4327	0.2557281686
4328	0.2557187688
4329	0.2557113047
4330	0.2557085011
4331	0.2556993355
4332	0.2556863117
4333	0.2556739829
4334	0.2556645533
4335	0.2556554318
